monthly_charge,city,longitude,latitude,zip_code,number_of_referrals,age,tenure_in_months,total_long_distance_charges,total_revenue,avg_monthly_long_distance_charges,total_charges,avg_monthly_gb_download,contract,number_of_dependents,payment_method,engagement_score,num_addon_services,offer,total_extra_data_charges,paperless_billing,total_refunds,multiple_lines,customer_status
20.0,Palmdale,-117.79593,34.598221,93591,2,19,48,468.96,1404.86,9,935.9,0.0,Two Year,3,Credit Card,0,0,No Offer,0,No,0.0,No,0
75.1,Bakersfield,-119.194488,35.16207,93311,10,23,67,315.57,5380.02,4,5064.45,58.0,One Year,0,Mailed Check,7,3,Offer A,0,No,0.0,Yes,0
94.45,Morgan Hill,-121.649371,37.161544,95037,1,73,29,181.25,2834.9,6,2653.65,21.0,Month-to-Month,0,Bank Withdrawal,4,0,No Offer,0,Yes,0.0,Yes,1
67.05,Chualar,-121.442274,36.596271,93925,6,50,65,2566.85,6876.4,39,4309.55,18.0,One Year,0,Credit Card,5,3,Offer B,0,No,0.0,Yes,0
98.6,Klamath River,-122.948287,41.816595,96050,1,38,17,91.8,1796.75,5,1704.95,8.0,One Year,0,Bank Withdrawal,6,2,Offer D,0,No,0.0,No,1
20.3,Potter Valley,-123.045516,39.408634,95469,0,40,11,538.12,784.42,48,246.3,0.0,Month-to-Month,0,Bank Withdrawal,0,0,No Offer,0,No,0.0,No,0
20.1,Glendale,-118.245839,34.13658,91205,10,22,52,126.88,1188.58,2,1078.75,0.0,Two Year,1,Bank Withdrawal,0,0,No Offer,0,No,17.05,No,0
113.65,Long Beach,-118.199049,33.781086,90813,2,23,71,306.72,8473.52,4,8166.8,41.0,Two Year,2,Credit Card,9,4,Offer A,0,No,0.0,Yes,0
62.65,Los Angeles,-118.263804,34.078991,90026,1,19,34,1404.88,3679.78,41,2274.9,71.0,Month-to-Month,0,Bank Withdrawal,5,3,No Offer,0,No,0.0,Yes,1
-5.0,Bonita,-117.00232,32.67117,91902,0,64,3,100.59,289.69,33,189.1,30.0,Month-to-Month,0,Mailed Check,3,0,No Offer,0,No,0.0,No,0
54.7,Trinidad,-124.027381,41.162295,95570,0,58,3,8.64,178.09,2,169.45,17.0,Month-to-Month,0,Credit Card,2,0,Offer E,0,Yes,0.0,No,1
70.15,Courtland,-121.554034,38.311609,95615,0,23,10,42.9,778.4,4,735.5,85.0,Month-to-Month,0,Credit Card,1,0,No Offer,0,No,0.0,No,0
74.95,Pacoima,-118.421314,34.255442,91331,1,76,4,112.44,421.14,28,308.7,27.0,Month-to-Month,0,Bank Withdrawal,2,0,No Offer,0,No,0.0,Yes,1
83.2,Modesto,-121.012295,37.621458,95351,0,60,15,156.45,1286.45,10,1130.0,29.0,Month-to-Month,0,Bank Withdrawal,3,1,No Offer,0,Yes,0.0,No,0
24.6,Garberville,-123.679461,40.057784,95542,0,27,3,78.99,165.34,26,86.35,0.0,Month-to-Month,0,Credit Card,1,0,No Offer,0,No,0.0,Yes,0
109.1,Norco,-117.559639,33.925833,92860,1,67,52,213.72,5861.67,4,5647.95,17.0,Two Year,0,Bank Withdrawal,7,3,No Offer,0,Yes,0.0,Yes,0
95.4,Anaheim,-117.952151,33.844983,92801,0,77,21,785.4,2810.5,37,2025.1,16.0,Month-to-Month,0,Bank Withdrawal,4,0,No Offer,0,Yes,0.0,Yes,0
64.1,Salton City,-115.955541,33.28156,92275,2,23,68,586.16,4893.29,8,4326.25,53.0,Two Year,0,Bank Withdrawal,4,2,No Offer,0,No,19.12,No,0
90.7,Meadow Valley,-121.058043,39.937017,95956,0,76,39,782.34,4195.59,20,3413.25,3.0,Two Year,0,Bank Withdrawal,5,1,No Offer,0,No,0.0,Yes,0
43.95,Azusa,-117.87068,34.174493,91702,1,47,46,0.0,2007.85,0,2007.85,8.0,Month-to-Month,0,Bank Withdrawal,4,0,No Offer,0,Yes,0.0,No,0
85.0,Irvine,-117.810896,33.643095,92612,0,51,1,30.52,115.52,30,85.0,30.0,Month-to-Month,0,Bank Withdrawal,4,0,Offer E,0,Yes,0.0,Yes,1
74.4,Antelope,-121.363411,38.715498,95843,1,36,13,37.96,934.71,2,896.75,21.0,Month-to-Month,0,Credit Card,2,0,No Offer,0,Yes,0.0,Yes,1
45.25,Thousand Oaks,-118.822796,34.191842,91362,11,46,72,0.0,3139.8,0,3139.8,17.0,Two Year,0,Credit Card,5,4,Offer A,0,No,0.0,No,0
74.95,Lotus,-120.916997,38.815515,95651,5,66,38,599.64,3469.49,15,2869.85,30.0,Month-to-Month,0,Bank Withdrawal,2,0,No Offer,0,Yes,0.0,Yes,1
70.15,Hemet,-117.044145,33.734933,92545,5,24,64,2107.52,6588.22,32,4480.7,26.0,One Year,0,Credit Card,6,2,No Offer,0,Yes,0.0,Yes,0
96.85,Brownsville,-121.263583,39.440687,95919,0,74,13,346.84,1582.39,26,1235.55,24.0,Two Year,0,Bank Withdrawal,5,1,No Offer,0,Yes,0.0,No,0
-10.0,San Diego,-117.19938,32.76501,92110,0,59,5,61.1,144.85,12,83.75,0.0,Month-to-Month,1,Credit Card,0,0,Offer E,0,No,0.0,No,0
91.35,Fremont,-121.964583,37.572273,94536,0,47,72,3183.12,9880.32,44,6697.2,22.0,Two Year,0,Bank Withdrawal,9,4,Offer A,0,Yes,0.0,Yes,0
84.5,Hemet,-117.044145,33.734933,92545,2,33,57,572.85,5418.25,10,4845.4,16.0,Two Year,0,Bank Withdrawal,8,3,Offer B,0,Yes,0.0,Yes,0
115.5,Echo Lake,-120.076204,38.851842,95721,4,26,72,1751.04,10063.79,24,8312.75,76.0,Two Year,0,Bank Withdrawal,9,4,Offer A,0,Yes,0.0,Yes,0
94.0,Elk Creek,-122.594879,39.53222,95939,0,76,1,21.85,115.85,21,94.0,29.0,Month-to-Month,0,Bank Withdrawal,4,0,No Offer,0,Yes,0.0,Yes,1
79.95,Cedar Glen,-117.175654,34.255203,92321,0,56,1,3.13,83.08,3,79.95,5.0,Month-to-Month,0,Bank Withdrawal,2,0,Offer E,0,Yes,0.0,No,1
99.65,Los Angeles,-118.293953,34.048013,90006,0,31,8,97.2,917.7,12,820.5,26.0,Month-to-Month,2,Bank Withdrawal,6,1,No Offer,0,Yes,0.0,Yes,1
74.25,Moreno Valley,-117.109972,33.907361,92555,0,44,3,106.62,316.92,35,210.3,27.0,Month-to-Month,0,Bank Withdrawal,2,0,No Offer,0,Yes,0.0,Yes,1
55.3,Los Olivos,-120.02609,34.70434,93441,0,52,47,1186.75,3840.8,25,2654.05,17.0,Month-to-Month,2,Bank Withdrawal,3,2,Offer B,0,Yes,0.0,No,0
29.8,Pine Valley,-116.483363,32.800671,91962,7,69,69,0.0,2134.3,0,2134.3,13.0,One Year,0,Credit Card,2,1,No Offer,0,Yes,0.0,No,0
19.6,Imperial Beach,-117.119009,32.579134,91932,3,40,38,918.08,1635.38,24,717.3,0.0,Month-to-Month,2,Bank Withdrawal,0,0,No Offer,0,No,0.0,No,0
20.9,Chester,-121.154733,40.243494,96020,0,31,26,824.98,1343.28,31,518.3,0.0,Month-to-Month,0,Credit Card,0,0,Offer C,0,No,0.0,No,0
84.8,Meridian,-121.832638,39.068071,95957,1,46,14,372.12,1576.02,26,1203.9,53.0,Month-to-Month,3,Bank Withdrawal,3,0,Offer D,0,Yes,0.0,Yes,0
61.25,Los Alamos,-120.275839,34.758699,93440,0,29,11,306.24,1036.19,27,729.95,59.0,One Year,0,Bank Withdrawal,3,1,Offer D,0,Yes,0.0,No,0
79.75,Paskenta,-122.587513,39.884395,96074,0,74,2,79.26,248.66,39,159.4,23.0,Month-to-Month,0,Bank Withdrawal,2,0,Offer E,10,Yes,0.0,No,1
18.85,Twain,-121.062384,40.022184,95984,0,53,1,40.49,59.34,40,18.85,0.0,Month-to-Month,0,Mailed Check,0,0,No Offer,0,Yes,0.0,No,1
101.9,Porter Ranch,-118.556218,34.281911,91326,0,55,27,540.54,3221.69,20,2681.15,27.0,One Year,0,Credit Card,6,2,Offer C,0,Yes,0.0,No,0
43.55,Quincy,-121.041166,39.971228,95971,0,44,8,56.16,401.56,7,335.4,23.0,Month-to-Month,0,Credit Card,1,0,No Offer,10,No,0.0,No,0
66.25,San Jose,-121.986477,37.277592,95130,4,29,23,262.2,1772.08,11,1533.8,58.0,One Year,0,Credit Card,5,4,No Offer,0,Yes,23.92,No,0
100.35,Kirkwood,-120.015167,38.631489,95646,0,54,13,88.14,1412.9,6,1358.85,26.0,Month-to-Month,0,Bank Withdrawal,6,1,Offer D,0,Yes,34.09,Yes,1
110.8,Princeton,-122.039307,39.424957,95970,1,34,60,1813.8,8444.71,30,6640.7,14.0,Two Year,0,Credit Card,8,3,Offer B,0,Yes,9.79,Yes,0
54.85,Fall River Mills,-121.468945,41.017282,96028,3,23,6,181.02,496.97,30,355.1,48.0,Month-to-Month,2,Bank Withdrawal,2,0,No Offer,0,No,39.15,No,0
-4.0,Mc Kittrick,-119.730885,35.38381,93251,2,68,7,47.67,532.92,6,485.25,13.0,Month-to-Month,0,Bank Withdrawal,2,0,No Offer,0,Yes,0.0,Yes,0
25.3,Rio Oso,-121.482536,38.954144,95674,0,64,66,1571.46,3245.26,23,1673.8,0.0,Two Year,3,Credit Card,1,0,Offer A,0,Yes,0.0,Yes,0
85.95,Avenal,-120.129921,35.916943,93204,2,57,72,789.84,6941.74,10,6151.9,30.0,Two Year,0,Bank Withdrawal,8,3,Offer A,0,No,0.0,Yes,0
54.65,La Honda,-122.224165,37.285677,94020,0,62,33,195.03,1860.23,5,1665.2,5.0,Month-to-Month,0,Bank Withdrawal,3,1,Offer C,0,Yes,0.0,Yes,0
19.3,Desert Hot Springs,-116.516976,33.948558,92240,3,60,23,831.22,1317.42,36,486.2,0.0,One Year,0,Credit Card,0,0,No Offer,0,No,0.0,No,0
90.3,Honeydew,-124.063329,40.342928,95545,5,50,59,2775.95,7970.0,47,5194.05,24.0,Two Year,2,Credit Card,9,4,Offer B,0,No,0.0,Yes,0
44.8,Anaheim,-117.923782,33.807864,92802,0,28,4,175.08,351.28,43,176.2,41.0,Month-to-Month,0,Credit Card,2,0,Offer E,0,Yes,0.0,No,0
89.55,Volcano,-120.603668,38.481902,95689,4,38,67,412.05,6785.15,6,6373.1,53.0,Month-to-Month,3,Bank Withdrawal,5,1,Offer A,0,Yes,0.0,Yes,0
25.3,La Crescenta,-118.245259,34.239636,91214,0,24,4,39.0,155.95,9,116.95,0.0,Two Year,0,Credit Card,1,0,Offer E,0,Yes,0.0,Yes,0
110.9,Lytle Creek,-117.534306,34.238162,92358,6,37,72,3323.52,11564.37,46,8240.85,14.0,Two Year,0,Credit Card,8,3,Offer A,0,Yes,0.0,Yes,0
66.4,Bodega,-122.9755,38.343282,94922,4,56,42,1526.7,4254.5,36,2727.8,30.0,Month-to-Month,0,Credit Card,5,3,No Offer,0,Yes,0.0,Yes,0
78.8,Fremont,-121.962472,37.505768,94538,0,70,26,499.46,2505.56,19,2006.1,15.0,Month-to-Month,0,Bank Withdrawal,3,0,No Offer,0,Yes,0.0,No,0
110.7,Somerset,-120.586659,38.606703,95684,9,59,38,1599.04,6027.64,42,4428.6,15.0,One Year,0,Bank Withdrawal,8,3,Offer C,0,Yes,0.0,Yes,0
58.35,Carlotta,-123.93037,40.497283,95528,5,50,24,816.24,2163.14,34,1346.9,4.0,One Year,0,Bank Withdrawal,4,2,No Offer,0,Yes,0.0,Yes,0
58.9,North Hills,-118.482296,34.238802,91343,5,22,65,2230.15,6087.25,34,3857.1,71.0,Two Year,0,Credit Card,4,3,No Offer,0,No,0.0,No,0
72.35,Lockeford,-121.14207,38.166791,95237,0,63,67,361.13,5352.63,5,4991.5,9.0,One Year,0,Bank Withdrawal,6,3,No Offer,0,Yes,0.0,No,0
109.55,Concord,-122.012188,37.990118,94519,7,74,43,376.25,5206.5,8,4830.25,13.0,One Year,0,Credit Card,7,3,Offer B,0,Yes,0.0,Yes,1
94.1,Herald,-121.123886,38.313447,95638,0,60,24,730.08,3162.93,30,2322.85,14.0,Month-to-Month,0,Bank Withdrawal,5,0,Offer C,110,Yes,0.0,Yes,0
24.4,Oakland,-122.26437,37.834341,94609,0,36,64,1019.52,2620.72,15,1601.2,0.0,One Year,0,Bank Withdrawal,1,0,Offer B,0,Yes,0.0,Yes,0
64.1,San Mateo,-122.272437,37.556094,94404,0,63,40,805.2,3265.55,20,2460.35,10.0,Month-to-Month,1,Credit Card,4,2,No Offer,0,Yes,0.0,No,0
19.8,Valley Center,-116.986079,33.25283,92082,0,53,15,241.95,551.35,16,309.4,0.0,Month-to-Month,0,Mailed Check,0,0,No Offer,0,Yes,0.0,No,0
24.35,Richgrove,-119.127437,35.809921,93261,0,36,71,347.19,2001.79,4,1654.6,0.0,Two Year,3,Credit Card,1,0,No Offer,0,No,0.0,Yes,0
70.55,Los Angeles,-118.349191,34.070291,90036,0,71,27,823.23,2737.14,30,1943.9,16.0,Two Year,0,Bank Withdrawal,1,0,Offer C,0,Yes,29.99,No,0
20.7,Laton,-119.718285,36.444232,93242,0,28,4,181.48,254.53,45,73.05,0.0,Month-to-Month,0,Credit Card,0,0,No Offer,0,No,0.0,No,0
20.1,Los Angeles,-118.430656,34.002028,90066,0,25,12,105.84,329.44,8,223.6,0.0,Month-to-Month,0,Credit Card,0,0,Offer D,0,No,0.0,No,0
84.5,Glendale,-118.26036,34.136306,91204,0,51,8,205.84,835.28,25,662.65,19.0,Month-to-Month,2,Bank Withdrawal,4,0,Offer E,0,No,33.21,Yes,1
80.6,Pleasanton,-121.862395,37.633361,94566,1,76,33,1095.27,3751.77,33,2656.5,15.0,Month-to-Month,0,Bank Withdrawal,3,1,No Offer,0,Yes,0.0,Yes,1
19.85,Gustine,-121.120161,37.147198,95322,1,27,52,177.32,1247.82,3,1070.5,0.0,Two Year,1,Mailed Check,0,0,Offer B,0,No,0.0,No,0
59.85,Burson,-120.898817,38.183918,95225,7,49,60,2484.0,5967.45,41,3483.45,21.0,Two Year,0,Bank Withdrawal,4,3,Offer B,0,No,0.0,No,0
50.0,Carlsbad,-117.306043,33.148116,92008,1,80,33,0.0,1750.85,0,1750.85,4.0,Two Year,0,Bank Withdrawal,5,3,No Offer,0,Yes,0.0,No,0
19.25,Upper Lake,-122.907693,39.220368,95485,9,29,1,25.1,44.35,25,19.25,0.0,Month-to-Month,5,Bank Withdrawal,0,0,Offer E,0,No,0.0,No,0
50.05,San Jose,-121.894763,37.294926,95125,0,37,6,138.06,466.41,23,288.35,13.0,Month-to-Month,0,Credit Card,2,1,Offer E,40,No,0.0,No,0
70.15,San Diego,-117.027095,32.802959,92119,1,50,54,2273.4,5989.05,42,3715.65,12.0,One Year,0,Credit Card,5,0,No Offer,0,Yes,0.0,Yes,1
40.65,El Monte,-118.046695,34.079934,91731,1,74,24,0.0,933.3,0,933.3,29.0,Month-to-Month,0,Credit Card,3,1,Offer C,0,Yes,0.0,No,1
19.85,Lakeside,-116.906774,32.909873,92040,5,37,35,316.4,1053.46,9,739.35,0.0,Two Year,1,Credit Card,0,0,No Offer,0,Yes,2.29,No,0
82.65,Hesperia,-117.337509,34.361387,92345,7,53,72,1244.16,7163.51,17,5919.35,11.0,Two Year,0,Credit Card,8,3,Offer A,0,Yes,0.0,Yes,0
90.65,San Ardo,-120.85305,35.996008,93450,0,19,43,1581.54,5463.84,36,3882.3,59.0,One Year,0,Credit Card,5,4,Offer B,0,Yes,0.0,No,0
-6.0,Gardena,-118.297967,33.890853,90247,0,63,43,0.0,1931.3,0,1931.3,11.0,One Year,0,Bank Withdrawal,5,2,Offer B,0,No,0.0,No,0
69.95,Richvale,-121.747472,39.495768,95974,1,47,5,6.9,327.3,1,320.4,16.0,Month-to-Month,2,Credit Card,1,0,No Offer,0,No,0.0,No,0
89.15,Sacramento,-121.496855,38.445939,95832,0,70,44,1557.16,5547.91,35,3990.75,19.0,One Year,0,Credit Card,5,2,Offer B,0,No,0.0,No,0
80.45,Lewiston,-122.803899,40.704293,96052,1,77,12,83.64,1033.84,6,950.2,19.0,Month-to-Month,0,Bank Withdrawal,2,0,Offer D,0,Yes,0.0,No,1
95.95,Pico Rivera,-118.089299,33.989524,90660,0,38,53,1788.22,6825.12,33,5036.9,56.0,One Year,3,Bank Withdrawal,6,3,Offer B,0,No,0.0,No,0
19.5,Oakland,-122.216005,37.828416,94611,0,33,23,321.54,791.74,13,470.2,0.0,Month-to-Month,0,Credit Card,0,0,Offer D,0,Yes,0.0,No,0
94.0,Mountain View,-122.062947,37.419725,94043,0,42,62,2001.98,7759.18,32,5757.2,26.0,One Year,0,Bank Withdrawal,5,0,Offer B,0,Yes,0.0,Yes,0
20.6,Aptos,-121.877877,37.013471,95003,0,42,27,230.85,812.7,8,581.85,0.0,Two Year,2,Credit Card,0,0,No Offer,0,No,0.0,No,0
48.85,Carpinteria,-119.513163,34.441398,93013,0,64,15,203.7,803.01,13,631.4,19.0,Month-to-Month,0,Credit Card,2,0,No Offer,0,No,32.09,Yes,0
24.6,Watsonville,-121.752383,36.931654,95076,0,24,69,2518.5,4168.13,36,1678.05,0.0,Two Year,0,Credit Card,1,0,Offer A,0,No,28.42,Yes,0
74.45,Borrego Springs,-116.192313,33.200369,92004,0,41,3,104.4,395.5,34,221.1,5.0,Month-to-Month,0,Credit Card,2,1,No Offer,70,No,0.0,No,0
74.7,Rialto,-117.404686,34.156758,92377,0,52,1,21.91,96.61,21,74.7,8.0,Month-to-Month,0,Bank Withdrawal,2,1,No Offer,0,Yes,0.0,No,1
98.9,Birds Landing,-121.838298,38.140719,94512,0,25,70,587.3,7425.9,8,6838.6,59.0,One Year,0,Bank Withdrawal,6,1,Offer A,0,No,0.0,Yes,0
91.5,La Canada Flintridge,-118.153729,34.234912,91011,0,80,15,593.55,1945.19,39,1400.3,16.0,Two Year,0,Bank Withdrawal,3,0,No Offer,0,Yes,48.66,No,0
100.25,La Habra,-117.9513,33.940619,90631,10,52,67,203.68,6892.68,3,6689.0,30.0,One Year,3,Bank Withdrawal,7,3,Offer A,0,Yes,0.0,Yes,0
110.5,Carmel By The Sea,-121.922239,36.554618,93921,0,42,64,363.52,7492.77,5,7069.25,24.0,Two Year,0,Credit Card,8,3,No Offer,60,Yes,0.0,Yes,0
105.15,Annapolis,-123.316553,38.731055,95412,9,63,45,2136.6,6867.5,47,4730.9,20.0,Month-to-Month,1,Bank Withdrawal,7,2,No Offer,0,Yes,0.0,Yes,0
70.15,Stevenson Ranch,-118.615583,34.364153,91381,0,39,4,117.6,364.26,29,268.35,17.0,Month-to-Month,2,Bank Withdrawal,1,0,No Offer,0,Yes,21.69,No,1
54.55,Santa Barbara,-119.726936,34.406256,93109,0,31,40,0.0,2264.72,0,2236.2,28.0,One Year,0,Bank Withdrawal,6,2,Offer B,40,Yes,11.48,No,0
95.5,Downey,-118.128628,33.940884,90241,0,47,48,1417.92,6045.77,29,4627.85,29.0,Two Year,0,Credit Card,5,3,No Offer,0,Yes,0.0,No,1
104.8,Murrieta,-117.14719,33.581045,92563,0,55,40,1423.2,5555.15,35,4131.95,8.0,Month-to-Month,0,Bank Withdrawal,7,2,No Offer,0,No,0.0,Yes,1
88.35,Carmichael,-121.328011,38.626128,95608,0,47,18,228.06,1867.36,12,1639.3,23.0,Month-to-Month,0,Bank Withdrawal,4,1,No Offer,0,Yes,0.0,Yes,1
55.75,Dos Rios,-123.358701,39.756049,95429,1,62,8,99.28,546.08,12,446.8,53.0,Month-to-Month,3,Bank Withdrawal,3,1,Offer E,0,No,0.0,Yes,0
89.0,Cool,-120.973865,38.880622,95614,3,30,70,2326.8,8620.0,33,6293.2,51.0,Two Year,1,Bank Withdrawal,9,4,No Offer,0,Yes,0.0,Yes,0
19.95,Newark,-122.032347,37.504133,94560,7,26,38,1896.2,2652.6,49,756.4,0.0,Two Year,3,Credit Card,0,0,Offer C,0,Yes,0.0,No,0
90.15,Solana Beach,-117.263628,33.001813,92075,4,21,51,1014.9,5569.75,19,4554.85,59.0,One Year,3,Bank Withdrawal,5,1,Offer B,0,Yes,0.0,Yes,0
99.1,Los Angeles,-118.274186,33.92128,90061,0,34,15,59.4,1485.8,3,1426.4,20.0,Month-to-Month,1,Credit Card,6,2,No Offer,0,Yes,0.0,No,1
19.6,Bakersfield,-118.962329,35.280113,93307,9,53,9,24.12,221.52,2,197.4,0.0,Two Year,3,Mailed Check,0,0,Offer E,0,No,0.0,No,0
18.75,Orleans,-123.546958,41.269521,95556,0,23,2,9.84,62.99,4,53.15,0.0,Month-to-Month,0,Bank Withdrawal,0,0,No Offer,0,No,0.0,No,0
87.1,San Diego,-117.199424,32.825086,92117,0,33,4,129.84,471.29,32,341.45,3.0,Month-to-Month,0,Mailed Check,4,2,No Offer,0,Yes,0.0,Yes,1
25.1,Arcadia,-118.029837,34.137319,91006,7,49,72,2010.96,3754.95,27,1790.8,0.0,Two Year,2,Credit Card,1,0,Offer A,0,Yes,46.81,Yes,0
102.5,Kirkwood,-120.015167,38.631489,95646,0,43,48,913.92,5818.17,19,4904.25,21.0,Two Year,0,Credit Card,7,3,Offer B,0,Yes,0.0,No,0
70.8,Delano,-119.209689,35.772244,93215,0,26,17,609.96,1816.96,35,1207.0,52.0,Month-to-Month,0,Bank Withdrawal,1,0,Offer D,0,Yes,0.0,No,0
86.1,Monte Rio,-123.015549,38.471049,95462,7,39,71,391.21,6437.11,5,6045.9,6.0,Two Year,0,Bank Withdrawal,8,4,Offer A,0,Yes,0.0,No,0
89.95,Inglewood,-118.332639,33.936291,90303,0,40,14,401.1,1579.5,28,1178.4,27.0,Month-to-Month,0,Bank Withdrawal,4,1,Offer D,0,Yes,0.0,Yes,1
19.1,San Diego,-117.047666,32.677716,92139,0,61,1,44.22,63.32,44,19.1,0.0,Month-to-Month,0,Credit Card,0,0,No Offer,0,No,0.0,No,0
20.05,Heber,-115.501083,32.730583,92249,0,52,11,295.35,533.05,26,237.7,0.0,One Year,0,Credit Card,0,0,No Offer,0,No,0.0,No,0
65.25,Hoopa,-123.704841,41.163637,95546,9,24,72,0.0,4558.85,0,4478.85,51.0,Two Year,3,Credit Card,8,4,Offer A,80,Yes,0.0,No,0
76.2,Tulare,-119.375243,36.185471,93274,1,53,1,35.15,161.35,35,76.2,14.0,Month-to-Month,0,Bank Withdrawal,2,1,No Offer,50,No,0.0,No,1
97.35,Santa Clara,-121.952417,37.351214,95050,3,39,36,882.36,4335.3,24,3457.9,27.0,Month-to-Month,0,Bank Withdrawal,5,2,No Offer,0,Yes,4.96,Yes,1
85.2,Buena Park,-117.993368,33.874224,90621,1,33,27,1300.59,3482.19,48,2151.6,15.0,Month-to-Month,1,Credit Card,4,2,Offer C,30,Yes,0.0,Yes,0
19.85,Alhambra,-118.128164,34.090925,91801,1,30,50,1405.0,2348.1,28,943.1,0.0,One Year,0,Bank Withdrawal,0,0,No Offer,0,Yes,0.0,No,0
44.7,Concord,-122.039144,38.013825,94520,1,21,1,32.08,76.78,32,44.7,73.0,Month-to-Month,0,Credit Card,2,0,No Offer,0,No,0.0,No,1
83.15,Bakersfield,-118.841442,35.449881,93306,0,52,35,1442.35,4271.96,41,2848.45,6.0,Month-to-Month,0,Bank Withdrawal,3,0,No Offer,0,No,18.84,Yes,0
86.8,Fallbrook,-117.299644,33.362575,92028,0,22,7,214.27,834.62,30,620.35,59.0,Month-to-Month,0,Bank Withdrawal,4,0,Offer E,0,Yes,0.0,Yes,1
19.05,Ranchita,-116.53633,33.215251,92066,5,50,53,2450.72,3441.17,46,990.45,0.0,One Year,0,Credit Card,0,0,Offer B,0,No,0.0,No,0
85.1,Gualala,-123.50608,38.848082,95445,7,24,72,1478.88,7634.28,20,6155.4,41.0,Two Year,0,Credit Card,8,4,Offer A,0,No,0.0,No,0
50.4,Berkeley,-122.263124,37.897743,94708,0,60,4,121.76,328.36,30,206.6,10.0,Month-to-Month,0,Credit Card,2,0,No Offer,0,No,0.0,Yes,1
78.9,San Diego,-117.152162,32.886925,92126,1,62,32,722.24,3170.19,22,2447.95,11.0,Month-to-Month,0,Bank Withdrawal,3,1,Offer C,0,Yes,0.0,Yes,1
19.05,Gridley,-121.759537,39.346898,95948,0,50,25,757.0,1218.3,30,461.3,0.0,Month-to-Month,0,Mailed Check,0,0,Offer C,0,No,0.0,No,0
90.35,Carnelian Bay,-120.091806,39.227434,96140,4,56,37,258.63,3827.93,6,3419.3,22.0,Month-to-Month,0,Bank Withdrawal,5,2,No Offer,150,Yes,0.0,No,0
82.0,Tustin,-117.785046,33.738543,92782,2,51,26,954.46,2995.13,36,2083.1,57.0,One Year,3,Credit Card,7,2,Offer C,0,Yes,42.43,Yes,0
89.65,Torrance,-118.330794,33.867257,90504,4,41,35,1682.8,4884.4,48,3161.6,53.0,Month-to-Month,3,Bank Withdrawal,4,1,No Offer,40,Yes,0.0,Yes,0
71.0,Redway,-123.852927,40.142256,95560,10,69,71,805.85,5817.95,11,5012.1,24.0,One Year,0,Bank Withdrawal,5,3,No Offer,0,Yes,0.0,No,0
59.0,Avila Beach,-120.728305,35.186644,93424,0,35,28,925.4,2579.85,33,1654.45,7.0,One Year,0,Credit Card,4,2,No Offer,0,No,0.0,Yes,0
59.45,Sherman Oaks,-118.432138,34.146957,91423,0,25,15,545.1,1437.75,36,892.65,48.0,Month-to-Month,0,Bank Withdrawal,4,1,Offer D,0,Yes,0.0,No,1
113.15,Etna,-123.008567,41.405193,96027,8,50,71,1928.36,9881.61,27,7953.25,3.0,One Year,0,Bank Withdrawal,8,3,No Offer,0,Yes,0.0,Yes,0
80.15,Darwin,-117.593053,36.319181,93522,10,28,70,1685.6,7285.75,24,5600.15,46.0,Two Year,0,Credit Card,7,3,Offer A,0,Yes,0.0,No,0
80.7,La Jolla,-117.25034,32.853743,92037,8,48,71,3096.31,8801.36,43,5705.05,27.0,Two Year,0,Credit Card,7,3,No Offer,0,Yes,0.0,No,0
92.3,Sacramento,-121.602284,38.691607,95837,0,35,62,1509.7,7241.15,24,5731.45,16.0,One Year,0,Bank Withdrawal,6,2,No Offer,0,Yes,0.0,Yes,0
112.9,Nuevo,-117.102244,33.82769,92567,6,69,72,2181.6,10263.1,30,8061.5,14.0,Two Year,0,Credit Card,9,4,Offer A,20,Yes,0.0,Yes,0
59.8,Bass Lake,-119.345011,37.458367,93604,0,44,14,617.96,1442.81,44,824.85,24.0,Month-to-Month,1,Credit Card,3,1,Offer D,0,Yes,0.0,No,0
75.35,Pleasanton,-121.912061,37.685052,94588,9,35,70,2767.1,8204.85,39,5437.75,53.0,Two Year,3,Credit Card,6,2,Offer A,0,No,0.0,No,0
20.1,Earp,-114.36514,34.137742,92242,0,60,9,246.06,436.31,27,190.25,0.0,One Year,3,Credit Card,0,0,No Offer,0,No,0.0,No,0
79.5,Rialto,-117.378904,34.109775,92376,5,35,72,2346.48,8008.18,32,5661.7,14.0,Two Year,1,Bank Withdrawal,8,4,Offer A,0,Yes,0.0,Yes,0
109.25,Artesia,-118.080637,33.867593,90701,8,64,63,672.21,7513.61,10,6841.4,23.0,Two Year,0,Bank Withdrawal,8,3,No Offer,0,Yes,0.0,Yes,0
71.15,Indian Wells,-116.291089,33.537646,92210,0,78,1,24.75,115.9,24,71.15,22.0,Month-to-Month,0,Bank Withdrawal,1,0,Offer E,20,Yes,0.0,No,1
69.2,Los Angeles,-118.292061,33.952714,90044,8,52,70,2056.6,7008.95,29,4872.35,23.0,Two Year,0,Credit Card,5,2,No Offer,80,Yes,0.0,Yes,0
89.75,Hickman,-120.69955,37.605926,95323,1,41,72,1121.76,7717.66,15,6595.9,20.0,Two Year,1,Credit Card,9,4,Offer A,0,No,0.0,Yes,0
60.9,Travis Afb,-121.939461,38.265899,94535,9,76,8,179.2,714.57,22,551.95,23.0,One Year,0,Bank Withdrawal,3,1,Offer E,0,No,16.58,No,0
